frame, steps, L_IAS, L_IPS, R_IAS, R_IPS, R_FLE, R_FME, R_FTC, R_FAL, R_FAX, R_TAM, R_TTC, R_FCC, R_FM1, R_FM2, R_FM5, L_FLE, L_FME, L_FTC, L_FAL, L_FAX, L_TAM, L_TTC, L_FCC, L_FM1, L_FM2, L_FM5, LV1, LV3, MAI, SXS, CV7, SJN, TV2, L_HEAD, R_HEAD, SGL, R_HLE, R_HUM, R_SAE, R_RSP, R_USP, R_HM2, L_HLE, L_HUM, L_SAE, L_RSP, L_USP, L_HM2
6082, 200, 0.0158871, 0.0375322, 0.0085735, 0.0378127, 0.0427288, 0.0232388, 0.0498136, 0.0182926, 0.0278495, 0.0192019, 0.043809, 0.0312795, 0.0181028, 0.0248321, 0.0186204, 0.0431084, 0.0254743, 0.0307945, 0.0190802, 0.0329613, 0.0208457, 0.04433, 0.0322834, 0.0188687, 0.0248032, 0.0178539, 0.00278527, 0.00644772, 0.0200146, 0.0120798, 0.0166594, 0.0183432, 0.0130796, 0.00937675, 0.00510856, 0.0114201, 0.0212395, 0.0172082, 0.0115133, 0.00551298, 0.0103989, 0.000580569, 0.0407663, 0.0421158, 0.0347167, 0.0150366, 0.011113, 0.00906767
6083, 200, 0.016087, 0.0374293, 0.00854835, 0.0378675, 0.0427106, 0.0231702, 0.0495344, 0.0182743, 0.0278186, 0.0191795, 0.0437902, 0.0312506, 0.0181028, 0.0249251, 0.0186039, 0.0431837, 0.0253602, 0.0311215, 0.0190627, 0.0326797, 0.0209528, 0.0442455, 0.0323475, 0.0189683, 0.0251045, 0.0179269, 0.0026799, 0.00646909, 0.0196856, 0.0121566, 0.0162883, 0.0182843, 0.0126569, 0.0096233, 0.00461655, 0.0115157, 0.020521, 0.0163035, 0.0113462, 0.00542559, 0.0102089, 0.000881131, 0.0401438, 0.041532, 0.0347074, 0.0152308, 0.0112641, 0.00921706
6084, 200, 0.0163131, 0.0372775, 0.00871146, 0.03744, 0.0426995, 0.0231103, 0.0494248, 0.0182449, 0.0276673, 0.0191925, 0.0436407, 0.031261, 0.0181444, 0.0250299, 0.018589, 0.0432324, 0.0252132, 0.031281, 0.0190294, 0.0323949, 0.0209955, 0.0442373, 0.0323672, 0.0190338, 0.0253747, 0.0179423, 0.00264561, 0.00638883, 0.01941, 0.0121785, 0.0159111, 0.0181549, 0.0122362, 0.00986341, 0.00449282, 0.0117547, 0.0200054, 0.0154425, 0.0111961, 0.00524233, 0.0101668, 0.00113242, 0.0395961, 0.0410482, 0.034755, 0.015481, 0.0115341, 0.00936831
6085, 200, 0.0166911, 0.0371899, 0.00880461, 0.0373887, 0.0426894, 0.0230511, 0.0491789, 0.0181762, 0.0275968, 0.0191296, 0.0437521, 0.0311969, 0.0181467, 0.025077, 0.0185552, 0.0432437, 0.0250561, 0.031187, 0.0189467, 0.0319297, 0.021099, 0.0441597, 0.0324266, 0.019112, 0.0256924, 0.0180084, 0.00257369, 0.00699772, 0.0193566, 0.0123421, 0.0156026, 0.0180562, 0.0117284, 0.0100988, 0.00433836, 0.0120139, 0.0194859, 0.0147225, 0.0110526, 0.00509482, 0.0101211, 0.00133663, 0.039036, 0.0405274, 0.0347607, 0.015591, 0.0117716, 0.00953786
6086, 200, 0.0167077, 0.0371448, 0.00893979, 0.0373547, 0.0427091, 0.0230225, 0.0489036, 0.0181081, 0.0275807, 0.0190107, 0.0445557, 0.0311309, 0.0181481, 0.025134, 0.0185778, 0.0432416, 0.0248792, 0.0313453, 0.0189164, 0.0315879, 0.0211349, 0.0442255, 0.0324419, 0.019187, 0.0259333, 0.0180397, 0.00268359, 0.00703706, 0.0192055, 0.0124634, 0.0153116, 0.0179785, 0.0113011, 0.0103491, 0.00432181, 0.012306, 0.0191085, 0.0141233, 0.0109352, 0.00496187, 0.00998693, 0.00143014, 0.0384315, 0.0401351, 0.0349003, 0.0156732, 0.0119394, 0.00964127
6087, 200, 0.0164534, 0.0369845, 0.00896157, 0.0370595, 0.0426001, 0.0229296, 0.0486284, 0.0181738, 0.0276009, 0.0191066, 0.0433932, 0.0311828, 0.0181486, 0.0251966, 0.0185322, 0.0432017, 0.0246696, 0.0313503, 0.0188942, 0.0312516, 0.0211168, 0.0441995, 0.0324727, 0.0192458, 0.026133, 0.0180794, 0.00269619, 0.00708555, 0.019205, 0.0125385, 0.0150708, 0.0179052, 0.0108431, 0.0105489, 0.00420506, 0.0125721, 0.0187997, 0.0135924, 0.0108221, 0.0048664, 0.00996664, 0.00152548, 0.0379458, 0.0397515, 0.0349055, 0.0158581, 0.0121313, 0.00972868
6088, 200, 0.0161651, 0.0368829, 0.00899757, 0.0368211, 0.0425793, 0.0228752, 0.0482802, 0.0181401, 0.027583, 0.0190556, 0.0434165, 0.0311617, 0.0181784, 0.0252441, 0.01855, 0.0431639, 0.0244855, 0.0312584, 0.0188393, 0.0309908, 0.0210897, 0.0442592, 0.0325076, 0.0192909, 0.0263329, 0.0181055, 0.00277888, 0.00724737, 0.0191369, 0.0125452, 0.0149263, 0.0179271, 0.0105471, 0.0108451, 0.00415773, 0.0128889, 0.01852, 0.0131494, 0.0109465, 0.00480869, 0.00995677, 0.00167506, 0.0374628, 0.0393949, 0.0348995, 0.0159181, 0.012242, 0.00976872
6089, 200, 0.0159515, 0.0368188, 0.0090977, 0.0360092, 0.0425683, 0.0228491, 0.048059, 0.0180922, 0.0275066, 0.0190526, 0.0432988, 0.0311566, 0.0181826, 0.0252903, 0.0185636, 0.0430787, 0.0242922, 0.0311852, 0.0188271, 0.0308607, 0.0210635, 0.044341, 0.0325295, 0.0193752, 0.0265487, 0.0181969, 0.00275351, 0.00731752, 0.0189931, 0.0123919, 0.0147602, 0.0179256, 0.0103182, 0.0111235, 0.00413822, 0.0132575, 0.018395, 0.0128383, 0.0108483, 0.00475825, 0.00990697, 0.00178694, 0.0371854, 0.0391273, 0.0348852, 0.0160146, 0.0124401, 0.0098207
6090, 200, 0.0166025, 0.0366921, 0.00911661, 0.035567, 0.0425589, 0.0228329, 0.0478179, 0.0180312, 0.0273793, 0.0190237, 0.043239, 0.0310877, 0.0181623, 0.0253052, 0.0185532, 0.0430028, 0.0240211, 0.0312835, 0.0188176, 0.0309787, 0.0210511, 0.0445887, 0.0326027, 0.0194906, 0.0267533, 0.018354, 0.00289594, 0.00789085, 0.0189055, 0.0126984, 0.0148055, 0.0175809, 0.0101962, 0.0113484, 0.0041943, 0.0136062, 0.0181529, 0.0125663, 0.0104857, 0.00464285, 0.00988282, 0.00190081, 0.0367526, 0.0387829, 0.0344931, 0.0159937, 0.0124457, 0.0098122
6091, 200, 0.0164588, 0.0365956, 0.0089715, 0.0355656, 0.0425199, 0.0227996, 0.0475479, 0.0179864, 0.027464, 0.0190259, 0.0432169, 0.0310713, 0.018198, 0.0253696, 0.018581, 0.042904, 0.0238702, 0.0312977, 0.0187665, 0.031059, 0.0210747, 0.0447987, 0.0326294, 0.0196039, 0.0269817, 0.018471, 0.00284842, 0.00812371, 0.0187474, 0.0127961, 0.0147732, 0.0175928, 0.0102335, 0.0116634, 0.00427394, 0.0139099, 0.0179675, 0.0123667, 0.010327, 0.00453709, 0.00986166, 0.00210356, 0.0364341, 0.0385875, 0.0345219, 0.0159772, 0.0124256, 0.00976289
6092, 200, 0.0163926, 0.0363927, 0.00883321, 0.0355881, 0.042452, 0.022772, 0.0473315, 0.0179879, 0.0276018, 0.0190124, 0.0431566, 0.0310798, 0.0182245, 0.0254282, 0.0186257, 0.0427989, 0.0237501, 0.03143, 0.0187467, 0.0312772, 0.0210951, 0.0448498, 0.0327083, 0.019687, 0.027182, 0.0186, 0.00310144, 0.00792388, 0.0185697, 0.0127457, 0.0146604, 0.0176639, 0.0108089, 0.0118852, 0.00431705, 0.0141915, 0.0177836, 0.0120716, 0.0103002, 0.00452858, 0.00983632, 0.00229872, 0.0363246, 0.0385493, 0.0346261, 0.016007, 0.0124324, 0.00975933
6093, 200, 0.0163291, 0.0363739, 0.0087199, 0.035241, 0.0424352, 0.0227823, 0.0470583, 0.0179405, 0.0275734, 0.0190543, 0.0430975, 0.0310348, 0.018267, 0.0254742, 0.0186734, 0.0426925, 0.0236833, 0.0314992, 0.0186811, 0.0314938, 0.0210944, 0.0450004, 0.0327637, 0.0198021, 0.0273931, 0.0187201, 0.00312963, 0.00800541, 0.0184578, 0.0127749, 0.0147952, 0.0178337, 0.0107736, 0.0121795, 0.00434727, 0.0144114, 0.01776, 0.0119356, 0.0101679, 0.004472, 0.00994676, 0.0025032, 0.0361535, 0.0384928, 0.0346726, 0.0159701, 0.012427, 0.00972907
6094, 200, 0.0162228, 0.0363635, 0.00856255, 0.0354925, 0.042402, 0.0228011, 0.0468754, 0.0178814, 0.0276768, 0.0190584, 0.0431191, 0.0310186, 0.0182673, 0.0255784, 0.0187446, 0.0425789, 0.0236494, 0.0317376, 0.018671, 0.0317641, 0.0211523, 0.0450538, 0.0328429, 0.019923, 0.0275695, 0.0188462, 0.00319056, 0.00815217, 0.0183562, 0.012936, 0.0148018, 0.017808, 0.0108, 0.0124116, 0.00438455, 0.0144867, 0.0176848, 0.0113193, 0.0100253, 0.00449156, 0.0100762, 0.0025482, 0.036045, 0.0383055, 0.0345801, 0.0159376, 0.0124172, 0.00970212
6095, 200, 0.0161402, 0.0362551, 0.00838534, 0.0355497, 0.0423615, 0.0228115, 0.0465157, 0.0178341, 0.0276766, 0.0190599, 0.0430142, 0.0310431, 0.0183098, 0.0256438, 0.0188194, 0.0424974, 0.0236606, 0.0317957, 0.0186686, 0.0320017, 0.021232, 0.0451656, 0.0329008, 0.0199874, 0.0278236, 0.018975, 0.00329375, 0.00792093, 0.018308, 0.0127938, 0.0148766, 0.0178529, 0.0108218, 0.0125998, 0.00447819, 0.0147144, 0.0177226, 0.0110689, 0.00992668, 0.00450408, 0.0100988, 0.00251634, 0.0359277, 0.0382948, 0.0341793, 0.0158604, 0.012307, 0.00961741
6096, 200, 0.016086, 0.0362785, 0.00835679, 0.0353857, 0.0423164, 0.0228383, 0.0461324, 0.0177779, 0.0276238, 0.0190797, 0.0428825, 0.0310741, 0.0183688, 0.0257607, 0.0188714, 0.0424334, 0.0237112, 0.0318891, 0.018685, 0.0322174, 0.0213048, 0.0450522, 0.0329441, 0.0201157, 0.0279875, 0.0190802, 0.00319563, 0.00802351, 0.018188, 0.0128022, 0.0148428, 0.0178393, 0.0108494, 0.0128923, 0.00447721, 0.0148149, 0.0176995, 0.0106853, 0.00973832, 0.00437204, 0.0101708, 0.00269698, 0.0357906, 0.0382832, 0.0342198, 0.015738, 0.0122525, 0.00965108
6097, 200, 0.016076, 0.0363104, 0.00753677, 0.0357554, 0.0422946, 0.0229002, 0.0457215, 0.0177115, 0.0276272, 0.0191915, 0.0427797, 0.0311014, 0.0184194, 0.0258921, 0.0189583, 0.0423291, 0.0237305, 0.0320535, 0.0186928, 0.0324248, 0.0213563, 0.0450745, 0.0330528, 0.0202311, 0.0281388, 0.0191884, 0.00303097, 0.00804831, 0.0182465, 0.0128349, 0.014986, 0.0179508, 0.0108928, 0.0130786, 0.00453087, 0.014817, 0.0175277, 0.0105519, 0.00958791, 0.00440415, 0.00999826, 0.0026708, 0.0356221, 0.0384682, 0.0342681, 0.0156133, 0.0120383, 0.00948799
6098, 200, 0.0160369, 0.0363181, 0.00756521, 0.0357249, 0.042297, 0.0229575, 0.0453906, 0.0176546, 0.0275961, 0.0191846, 0.0428287, 0.0311216, 0.0184688, 0.0259836, 0.019047, 0.0422743, 0.0237918, 0.0322665, 0.0187022, 0.0325163, 0.0214527, 0.0450295, 0.0331072, 0.0203333, 0.0282931, 0.0192916, 0.00289521, 0.00821818, 0.0183157, 0.0129499, 0.0149378, 0.0177996, 0.0113496, 0.0132355, 0.00452564, 0.0148243, 0.0176506, 0.0105569, 0.00938907, 0.00437032, 0.0101761, 0.00277028, 0.0355982, 0.0387214, 0.0342798, 0.0154343, 0.0119815, 0.00938549
6099, 200, 0.0160617, 0.0363373, 0.00855796, 0.0356232, 0.0422472, 0.0229913, 0.0451669, 0.0176165, 0.0276921, 0.0192699, 0.0427253, 0.0311603, 0.0185447, 0.0261024, 0.019149, 0.0422181, 0.0238627, 0.0323874, 0.0187508, 0.0325079, 0.0214538, 0.0448508, 0.0331657, 0.0203797, 0.0284003, 0.0193375, 0.00309608, 0.00830205, 0.0182788, 0.013063, 0.015064, 0.0177387, 0.0115503, 0.0132484, 0.00461223, 0.014757, 0.0175591, 0.0104536, 0.0091432, 0.0042994, 0.0101681, 0.00288806, 0.0354046, 0.038948, 0.0345329, 0.0152944, 0.0118041, 0.00925121
6100, 200, 0.0161292, 0.0364627, 0.00850782, 0.0358176, 0.0422036, 0.0230275, 0.0448141, 0.017586, 0.0275765, 0.0193197, 0.0425873, 0.0312043, 0.0185507, 0.0262017, 0.0192144, 0.0422029, 0.0239158, 0.0325461, 0.0187677, 0.0325779, 0.0215285, 0.0447995, 0.03324, 0.0204657, 0.0285109, 0.0193959, 0.00324502, 0.00841465, 0.018327, 0.0130927, 0.0150763, 0.0177113, 0.0116481, 0.013469, 0.0046239, 0.014882, 0.017587, 0.0104333, 0.00896509, 0.00429782, 0.0101067, 0.00252136, 0.0352505, 0.0393272, 0.0344709, 0.0151302, 0.011681, 0.00910607
6101, 200, 0.0160804, 0.0364564, 0.0085371, 0.0358358, 0.0421533, 0.0230486, 0.0446682, 0.0175771, 0.0275648, 0.0193907, 0.0424579, 0.0312359, 0.0186059, 0.0263128, 0.019312, 0.0421905, 0.02396, 0.0328174, 0.0187923, 0.0324917, 0.0215862, 0.0446578, 0.0332721, 0.0205236, 0.0285949, 0.0194578, 0.00306158, 0.00830304, 0.0183941, 0.0130684, 0.0151304, 0.0176966, 0.0116501, 0.0135529, 0.00466247, 0.0148358, 0.0175137, 0.0105062, 0.00875717, 0.00426566, 0.0100631, 0.00250882, 0.0351937, 0.0396373, 0.0344665, 0.0149715, 0.0115836, 0.00895079
6102, 200, 0.0159817, 0.036566, 0.00850861, 0.0359843, 0.0422303, 0.0231287, 0.0444998, 0.0174772, 0.0274582, 0.0192665, 0.0436032, 0.0312125, 0.0186704, 0.0264456, 0.0194557, 0.0421575, 0.0239642, 0.0331541, 0.0188439, 0.0324419, 0.0216425, 0.0444226, 0.0333364, 0.0205914, 0.0286368, 0.0194909, 0.00288661, 0.00814937, 0.0185356, 0.0133175, 0.0152925, 0.0176484, 0.011948, 0.0135609, 0.00462839, 0.0148378, 0.0174947, 0.0106921, 0.00846444, 0.00430114, 0.00985313, 0.00248126, 0.0351998, 0.0399417, 0.0345147, 0.0147461, 0.0115106, 0.00872966
6103, 200, 0.0159344, 0.0366381, 0.00853709, 0.0361465, 0.0421122, 0.0230851, 0.0442274, 0.0175118, 0.0274725, 0.0196455, 0.0428203, 0.0313283, 0.0187342, 0.0265609, 0.0195832, 0.0421238, 0.0239293, 0.0336136, 0.0189223, 0.0323146, 0.0217173, 0.0442906, 0.0333667, 0.0206937, 0.028713, 0.0195566, 0.00267539, 0.00811699, 0.0186323, 0.0132541, 0.0153726, 0.0176962, 0.0120253, 0.0135975, 0.00473775, 0.0148113, 0.0174956, 0.0110014, 0.00833724, 0.00420112, 0.00991062, 0.00241791, 0.0352083, 0.0401715, 0.0344289, 0.0145126, 0.011401, 0.00851325
6104, 200, 0.0156006, 0.0366393, 0.0085035, 0.0359274, 0.0420463, 0.0230704, 0.0441451, 0.0175497, 0.0275021, 0.0197892, 0.0425717, 0.0314907, 0.0188559, 0.0268221, 0.0197697, 0.0420851, 0.0237593, 0.0348452, 0.0189844, 0.0323513, 0.0217345, 0.0442013, 0.0333639, 0.020679, 0.028676, 0.019552, 0.00263074, 0.00783023, 0.0187927, 0.0131386, 0.0155059, 0.0176559, 0.0120443, 0.0136368, 0.00471796, 0.0149105, 0.0175313, 0.0113627, 0.00810484, 0.00421267, 0.00993722, 0.00237766, 0.0351837, 0.0403834, 0.0343966, 0.0142975, 0.0112391, 0.00824352
6105, 200, 0.0156284, 0.0366828, 0.00847027, 0.0361776, 0.0420022, 0.0230191, 0.0439829, 0.0174935, 0.0275565, 0.0198634, 0.0425194, 0.0314972, 0.0189004, 0.0269296, 0.019856, 0.0420385, 0.0237058, 0.0352748, 0.0190868, 0.0322721, 0.0218236, 0.0438116, 0.0333945, 0.0207889, 0.0287081, 0.0195664, 0.00250838, 0.00758001, 0.0189144, 0.0125289, 0.0155592, 0.0176781, 0.0120989, 0.0137184, 0.00478785, 0.0149633, 0.0176537, 0.0117968, 0.00795579, 0.00428061, 0.00990187, 0.00228802, 0.0352817, 0.0405581, 0.0343158, 0.0140805, 0.0111015, 0.00803579
6106, 200, 0.0156315, 0.0368169, 0.00857624, 0.0362419, 0.0419702, 0.0229438, 0.0437976, 0.0174716, 0.0276212, 0.0196479, 0.0424469, 0.0315122, 0.0189714, 0.0270517, 0.0198769, 0.042124, 0.0237464, 0.0356862, 0.0190264, 0.0321187, 0.0218037, 0.0440066, 0.0333222, 0.0208296, 0.0287873, 0.0196241, 0.00222617, 0.0077723, 0.0191166, 0.0124867, 0.0156308, 0.0177548, 0.0120096, 0.0136143, 0.00482879, 0.0150569, 0.0177292, 0.0123936, 0.00778133, 0.004292, 0.00982933, 0.00219938, 0.0353624, 0.0406669, 0.0340805, 0.0138428, 0.0109748, 0.00775333
6107, 200, 0.0156231, 0.0368608, 0.00842433, 0.0361663, 0.041932, 0.0228882, 0.0436, 0.0174522, 0.0276089, 0.019727, 0.0423932, 0.0315374, 0.0190406, 0.0271696, 0.0199665, 0.0420728, 0.0236719, 0.0360635, 0.0190382, 0.0318764, 0.0218701, 0.0438779, 0.0333562, 0.0209089, 0.0288371, 0.0196451, 0.00215335, 0.00771604, 0.019261, 0.012877, 0.0157459, 0.0178172, 0.0121593, 0.0135555, 0.00477983, 0.0151531, 0.0177185, 0.0128135, 0.00773436, 0.00443266, 0.00971432, 0.00217628, 0.0354636, 0.0407287, 0.033957, 0.0137114, 0.0108478, 0.00756716
6108, 200, 0.0156318, 0.0369535, 0.00838149, 0.0363446, 0.041816, 0.0228547, 0.043243, 0.0170094, 0.0276994, 0.0202109, 0.042412, 0.0315647, 0.0191258, 0.0273244, 0.0200241, 0.0419736, 0.0236012, 0.0363018, 0.0190761, 0.0318671, 0.0219304, 0.0435991, 0.0333999, 0.0209687, 0.028915, 0.0196561, 0.00312498, 0.00750306, 0.0193556, 0.01282, 0.0158108, 0.0178872, 0.012238, 0.0135852, 0.00480092, 0.0152646, 0.0179242, 0.0131456, 0.00771398, 0.00471507, 0.00955989, 0.00194248, 0.0356468, 0.0408031, 0.0336031, 0.0136256, 0.0107937, 0.00751172
6109, 200, 0.0156031, 0.0370668, 0.00831504, 0.036568, 0.0417749, 0.0228195, 0.0429959, 0.016948, 0.0277902, 0.0202664, 0.0423302, 0.0315909, 0.0192044, 0.027444, 0.0201085, 0.04208, 0.0235934, 0.0365999, 0.018956, 0.0319617, 0.0218711, 0.0434182, 0.0332927, 0.0210582, 0.0289495, 0.0197399, 0.00314208, 0.00738188, 0.0195523, 0.0127477, 0.0159484, 0.0179864, 0.0124119, 0.0135057, 0.00486074, 0.0153483, 0.0181836, 0.0134012, 0.00765662, 0.00479042, 0.00958965, 0.00183084, 0.0356239, 0.0407757, 0.0333612, 0.0134345, 0.0106435, 0.00714927
6110, 200, 0.0155054, 0.0370603, 0.00827891, 0.0363268, 0.0417411, 0.0228109, 0.0429594, 0.0169316, 0.0276915, 0.020368, 0.042303, 0.0316452, 0.01931, 0.027612, 0.0202388, 0.0420642, 0.0234125, 0.0367353, 0.0188702, 0.0318351, 0.0218955, 0.0432365, 0.033261, 0.0210575, 0.0289776, 0.0197612, 0.00307108, 0.0073013, 0.0197011, 0.0126494, 0.0161141, 0.0181261, 0.012465, 0.0134311, 0.0049589, 0.0155033, 0.0184417, 0.0136034, 0.00761772, 0.00482905, 0.0095488, 0.0017299, 0.0356627, 0.040806, 0.0330604, 0.0134076, 0.0105403, 0.00704739
6111, 200, 0.0156054, 0.0371999, 0.00808642, 0.0365554, 0.041712, 0.0227634, 0.0426383, 0.0169274, 0.0277127, 0.0204218, 0.0422739, 0.0316118, 0.0193395, 0.0276784, 0.0203008, 0.0420647, 0.0234829, 0.0367097, 0.0188394, 0.0318965, 0.0218432, 0.0436791, 0.0332224, 0.0211843, 0.0290614, 0.019872, 0.00306561, 0.00738936, 0.019732, 0.012612, 0.0162842, 0.0182258, 0.0126652, 0.0132752, 0.00496331, 0.0157176, 0.0187637, 0.0138363, 0.00754691, 0.00485178, 0.00954825, 0.0015951, 0.035694, 0.0407956, 0.0327196, 0.0133128, 0.01037, 0.0068035
6112, 200, 0.0154039, 0.0371738, 0.00796143, 0.0366271, 0.0416388, 0.0226834, 0.0423256, 0.0168552, 0.0278397, 0.0204438, 0.0422846, 0.0316077, 0.0193863, 0.027782, 0.0203554, 0.0419545, 0.0233124, 0.0364989, 0.0188634, 0.0320128, 0.0218835, 0.0429017, 0.0332398, 0.0212562, 0.029132, 0.0198979, 0.00312631, 0.00737898, 0.0198471, 0.012588, 0.0164419, 0.0183946, 0.0129942, 0.0132215, 0.00497157, 0.0157659, 0.0191442, 0.0139685, 0.00753246, 0.00490967, 0.00947462, 0.00140223, 0.0356835, 0.0408254, 0.0323976, 0.0132556, 0.010244, 0.00691272
6113, 200, 0.0152428, 0.0371473, 0.0078896, 0.0366154, 0.0415707, 0.0226315, 0.0421803, 0.0168281, 0.0278102, 0.0204664, 0.0422108, 0.0315769, 0.0194191, 0.0278753, 0.0204046, 0.0418898, 0.0232445, 0.0362811, 0.0188045, 0.0322168, 0.0218625, 0.0429042, 0.0331852, 0.0213558, 0.029221, 0.0199852, 0.00291734, 0.00744812, 0.0199694, 0.0124152, 0.0165655, 0.0185496, 0.0131588, 0.0131064, 0.00498166, 0.0159537, 0.0195411, 0.0142009, 0.00738462, 0.00497213, 0.00951668, 0.00122516, 0.0356801, 0.0408483, 0.0320299, 0.0133069, 0.0102268, 0.00719343
6114, 200, 0.0151723, 0.0370612, 0.00787263, 0.0366033, 0.0414473, 0.0225886, 0.0418692, 0.0168546, 0.027586, 0.0205605, 0.0422285, 0.0316033, 0.0194491, 0.0279533, 0.0204229, 0.0418207, 0.0231565, 0.0361689, 0.0187447, 0.0323803, 0.0218478, 0.0428711, 0.033155, 0.0213875, 0.0293547, 0.0200283, 0.00316259, 0.00737027, 0.0200655, 0.0122604, 0.0167674, 0.0187518, 0.0134527, 0.0129454, 0.00506736, 0.0160385, 0.0200435, 0.0142996, 0.00737194, 0.0050164, 0.00947315, 0.000959142, 0.0356543, 0.0407816, 0.0314464, 0.0132054, 0.00997487, 0.00638156
6115, 200, 0.0150824, 0.0370171, 0.00766768, 0.0366092, 0.041355, 0.0225511, 0.0416611, 0.0167279, 0.0274951, 0.0205622, 0.042247, 0.0315679, 0.0195092, 0.028026, 0.0204648, 0.0417281, 0.0230151, 0.0357326, 0.0186571, 0.0324275, 0.0217809, 0.0428795, 0.0331199, 0.0214453, 0.0294332, 0.020066, 0.00325681, 0.00731633, 0.0201584, 0.0121421, 0.0169856, 0.0189533, 0.0136367, 0.0128359, 0.00510212, 0.0161569, 0.0202851, 0.01449, 0.0073641, 0.00514374, 0.00927957, 0.000947138, 0.0357022, 0.0407714, 0.0309291, 0.0131118, 0.00984952, 0.00612136
6116, 200, 0.0148234, 0.0370268, 0.00737978, 0.0366625, 0.0412785, 0.0224822, 0.0416216, 0.0166363, 0.0274515, 0.0205926, 0.0422014, 0.0315395, 0.0195077, 0.0280818, 0.0204939, 0.0416563, 0.0228976, 0.0354485, 0.0185808, 0.0325507, 0.0217227, 0.042886, 0.033033, 0.0215489, 0.0295217, 0.0201702, 0.00191954, 0.00760361, 0.0203102, 0.0120011, 0.0171901, 0.0190916, 0.0139147, 0.0125793, 0.00509509, 0.0163206, 0.0206481, 0.0146058, 0.00734788, 0.00510905, 0.00916993, 0.000780431, 0.0357502, 0.0407313, 0.0305366, 0.0130377, 0.00983463, 0.00592969
6117, 200, 0.0146729, 0.0370466, 0.00731188, 0.0366878, 0.0412243, 0.0224161, 0.0414875, 0.0165437, 0.0274408, 0.0205904, 0.0421475, 0.0314577, 0.0195406, 0.0281507, 0.0205123, 0.0415367, 0.0227476, 0.035227, 0.0185387, 0.0326218, 0.0216764, 0.0428498, 0.0329904, 0.021621, 0.0296307, 0.0202175, 0.00189215, 0.00772897, 0.0204783, 0.0118043, 0.0174097, 0.0192945, 0.014188, 0.0124106, 0.0051414, 0.0164893, 0.0210319, 0.0147569, 0.00733781, 0.00525941, 0.00911351, 0.000599217, 0.0358969, 0.040744, 0.0300756, 0.012963, 0.0097876, 0.00569455
6118, 200, 0.0144792, 0.0370245, 0.00722984, 0.036756, 0.0411562, 0.0222782, 0.0412499, 0.0164387, 0.0273853, 0.0205747, 0.0420118, 0.0314099, 0.0195724, 0.0281896, 0.0205312, 0.0414487, 0.0226263, 0.0350541, 0.0184306, 0.0326415, 0.0216028, 0.0428107, 0.0329333, 0.0216904, 0.0296955, 0.020273, 0.00192899, 0.00763922, 0.0206125, 0.0116915, 0.0177007, 0.0195739, 0.0144469, 0.0122919, 0.00518791, 0.0165876, 0.0214871, 0.0150131, 0.00719341, 0.00531568, 0.00899648, 0.0004828, 0.0361873, 0.040745, 0.0296672, 0.0127984, 0.00962087, 0.00542641
6119, 200, 0.0144124, 0.0370325, 0.00666259, 0.0377685, 0.0410256, 0.0221797, 0.0412813, 0.0163888, 0.0269316, 0.0205964, 0.0419465, 0.0312993, 0.0195634, 0.0282108, 0.0204856, 0.0413788, 0.022527, 0.0346812, 0.0183201, 0.0331063, 0.0215429, 0.0428027, 0.0328114, 0.0217316, 0.0297715, 0.0203337, 0.00217099, 0.00764632, 0.020626, 0.0116291, 0.0179178, 0.0199024, 0.0146008, 0.0121924, 0.0052677, 0.0167975, 0.0218306, 0.0152791, 0.00706875, 0.00545902, 0.00891568, 0.000359885, 0.0364548, 0.040794, 0.0290579, 0.0126735, 0.00966127, 0.00520618
6120, 200, 0.0141924, 0.0371611, 0.00657849, 0.0368248, 0.0409538, 0.0221268, 0.0412255, 0.0163093, 0.0269214, 0.0205777, 0.0417932, 0.0311946, 0.0195669, 0.0282032, 0.0204792, 0.0412334, 0.0223992, 0.034415, 0.0182306, 0.0326037, 0.021478, 0.0428181, 0.0327429, 0.0217863, 0.0297795, 0.0203514, 0.00228232, 0.00773268, 0.0208118, 0.011638, 0.0182449, 0.0201237, 0.0150102, 0.0119649, 0.00526438, 0.0168942, 0.0221225, 0.0155173, 0.00692537, 0.00546082, 0.0087506, 0.00027932, 0.0366788, 0.0408287, 0.0285969, 0.0125739, 0.00968267, 0.00503521
6121, 200, 0.0139871, 0.037, 0.00656868, 0.0378423, 0.0408586, 0.022088, 0.0408947, 0.01621, 0.0269934, 0.0205572, 0.0417379, 0.0311332, 0.0196001, 0.028268, 0.0204909, 0.0410996, 0.022241, 0.0343054, 0.0181007, 0.032665, 0.0213842, 0.0429008, 0.0325917, 0.0217946, 0.0297644, 0.0203628, 0.00227598, 0.00774289, 0.0209315, 0.0112101, 0.01852, 0.0203813, 0.0152612, 0.0117388, 0.00531082, 0.0170282, 0.0225626, 0.0158907, 0.00690609, 0.00554144, 0.00863669, 8.05135e-05, 0.0369752, 0.0409339, 0.0280866, 0.0124003, 0.00968497, 0.00477967
